csv_name,frame,face_id,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
21.csv,57,0,0.93,1,0.0,0.25,0.1,0.09,0.42,0.0,0.13,1.36,0.78,0.13,0.27,0.58,0.71,0.3,0.55,0.86,0.25
21.csv,58,0,0.98,1,0.15,0.46,0.14,0.0,0.39,0.21,0.14,2.03,0.66,0.09,0.5,0.68,0.96,0.0,0.79,1.04,0.17
21.csv,59,0,0.98,1,0.31,0.46,0.12,0.0,0.27,0.21,0.11,1.71,0.59,0.0,0.29,0.5,0.89,0.0,0.58,0.66,0.16
21.csv,60,0,0.98,1,0.39,0.47,0.03,0.0,0.14,0.21,0.01,1.38,0.49,0.0,0.25,0.44,0.8,0.0,0.24,0.32,0.0
21.csv,61,0,0.98,1,0.28,0.36,0.0,0.0,0.09,0.0,0.0,1.19,0.38,0.0,0.25,0.5,0.87,0.0,0.11,0.06,0.0
21.csv,62,0,0.98,1,0.23,0.54,0.0,0.0,0.19,0.0,0.0,1.35,0.3,0.0,0.34,0.47,0.96,0.0,0.23,0.01,0.0
21.csv,63,0,0.98,1,0.15,0.4,0.0,0.0,0.18,0.0,0.0,1.35,0.26,0.0,0.58,0.61,0.87,0.0,0.24,0.01,0.0
21.csv,64,0,0.98,1,0.11,0.35,0.08,0.0,0.19,0.0,0.05,1.24,0.32,0.0,0.58,0.8,0.51,0.0,0.13,0.0,0.0
21.csv,65,0,0.93,1,0.0,0.17,0.13,0.0,0.1,0.07,0.05,0.87,0.22,0.0,0.81,1.1,0.21,0.09,0.02,0.0,0.0
21.csv,66,0,0.98,1,0.17,0.12,0.13,0.0,0.25,0.07,0.05,0.84,0.57,0.2,0.55,0.96,0.07,0.1,0.0,0.0,0.0
21.csv,67,0,0.98,1,0.17,0.0,0.2,0.0,0.37,0.09,0.21,0.74,0.44,0.2,0.39,0.84,0.05,0.1,0.2,0.23,0.0
21.csv,68,0,0.98,1,0.17,0.0,0.3,0.0,0.59,0.17,0.48,1.02,0.5,0.2,0.06,0.77,0.0,0.01,0.34,0.48,0.0
21.csv,69,0,0.98,1,0.0,0.0,0.67,0.0,0.8,0.65,0.96,1.14,0.3,0.0,0.06,0.92,0.0,0.0,0.74,0.6,0.0
21.csv,70,0,0.98,1,0.0,0.0,0.72,0.0,0.91,1.1,1.23,1.52,0.69,0.22,0.0,1.16,0.0,0.0,1.16,0.37,0.0
21.csv,71,0,0.98,1,0.0,0.0,1.11,0.0,1.16,1.61,1.53,1.83,0.99,0.75,0.0,0.96,0.0,0.0,1.69,0.21,0.02
21.csv,72,0,0.98,1,0.0,0.0,1.18,0.0,1.29,1.61,1.56,1.93,1.15,1.09,0.09,0.81,0.0,0.0,2.08,0.09,0.02
21.csv,73,0,0.98,1,0.0,0.0,1.42,0.0,1.44,1.64,1.56,1.83,1.16,1.19,0.21,0.53,0.0,0.0,2.19,0.09,0.02
21.csv,74,0,0.98,1,0.0,0.0,1.47,0.0,1.52,1.28,1.41,1.65,1.17,0.83,0.21,0.44,0.0,0.0,2.14,0.0,0.0
21.csv,75,0,0.98,1,0.0,0.0,1.44,0.0,1.54,1.19,1.4,1.79,1.15,0.85,0.12,0.31,0.0,0.0,2.02,0.0,0.0
21.csv,76,0,0.98,1,0.0,0.0,1.44,0.0,1.57,1.15,1.59,2.04,1.1,0.92,0.01,0.34,0.0,0.0,2.08,0.0,0.0
21.csv,77,0,0.98,1,0.0,0.0,1.25,0.0,1.46,1.17,1.57,1.86,1.19,1.17,0.01,0.25,0.0,0.0,1.75,0.0,0.05
21.csv,78,0,0.88,1,0.0,0.0,1.4,0.0,1.5,0.92,1.6,1.84,1.11,1.26,0.19,0.39,0.25,0.0,1.95,0.0,0.05
21.csv,79,0,0.98,1,0.0,0.0,1.54,0.0,1.55,0.89,1.48,1.64,1.03,1.36,0.27,0.42,0.63,0.0,1.99,0.2,0.05
21.csv,80,0,0.98,1,0.0,0.0,1.59,0.0,1.61,0.92,1.62,1.7,0.77,1.16,0.42,0.6,0.86,0.0,2.47,0.38,0.0
21.csv,81,0,0.98,1,0.0,0.0,1.47,0.0,1.56,0.87,1.5,1.57,0.73,0.77,0.34,0.62,0.87,0.0,2.31,0.62,0.0
21.csv,82,0,0.98,1,0.0,0.0,1.39,0.0,1.49,0.73,1.4,1.57,0.71,0.3,0.34,0.73,0.49,0.0,1.7,0.42,0.0
21.csv,83,0,0.98,1,0.0,0.0,1.44,0.0,1.49,0.87,1.39,1.73,0.74,0.18,0.2,0.8,0.27,0.0,1.07,0.25,0.0
21.csv,84,0,0.98,1,0.0,0.0,1.46,0.0,1.47,1.04,1.43,1.76,0.71,0.13,0.15,0.83,0.04,0.0,0.48,0.0,0.0
21.csv,85,0,0.98,1,0.0,0.0,1.61,0.0,1.51,1.17,1.39,1.82,0.75,0.19,0.05,0.76,0.09,0.0,0.74,0.0,0.06
21.csv,86,0,0.98,1,0.0,0.0,1.45,0.0,1.6,0.9,1.27,1.82,0.9,0.09,0.08,0.6,0.08,0.0,0.93,0.0,0.06
21.csv,87,0,0.98,1,0.0,0.0,1.51,0.0,1.83,1.05,1.27,1.86,1.21,0.47,0.04,0.51,0.06,0.0,1.04,0.0,0.06
21.csv,88,0,0.98,1,0.0,0.0,0.9,0.0,1.42,0.64,0.87,1.3,1.18,0.41,0.04,0.23,0.13,0.44,0.56,0.19,0.0
21.csv,89,0,0.98,1,0.0,0.0,0.87,0.0,1.58,0.66,0.89,1.52,1.39,0.66,0.0,0.18,0.13,0.44,0.69,0.19,0.0
21.csv,90,0,0.98,1,0.0,0.0,0.68,0.0,1.64,0.69,0.84,1.59,1.37,0.57,0.0,0.11,0.12,0.44,0.85,0.19,0.0
21.csv,91,0,0.98,1,0.0,0.0,0.97,0.0,2.24,0.87,1.35,2.23,1.64,1.02,0.0,0.27,0.0,0.0,1.21,0.0,0.0
21.csv,92,0,0.98,1,0.0,0.0,1.06,0.0,2.25,1.17,1.51,2.27,1.59,1.18,0.07,0.44,0.0,0.02,1.2,0.02,0.0
21.csv,93,0,0.98,1,0.0,0.0,1.09,0.0,2.24,1.47,1.64,2.41,1.67,1.2,0.18,0.47,0.0,0.03,1.1,0.02,0.0
21.csv,94,0,0.98,1,0.0,0.0,1.3,0.0,2.25,1.88,1.64,2.38,1.75,1.12,0.25,0.36,0.02,0.08,1.26,0.08,0.0
21.csv,95,0,0.98,1,0.0,0.0,1.37,0.0,2.26,2.03,1.59,2.27,1.82,1.06,0.25,0.21,0.02,0.12,1.31,0.07,0.0
21.csv,96,0,0.98,1,0.0,0.0,1.46,0.0,2.29,1.8,1.52,2.22,1.82,1.03,0.16,0.2,0.03,0.13,1.42,0.18,0.0
21.csv,97,0,0.98,1,0.0,0.0,1.36,0.0,2.28,1.69,1.42,2.34,1.84,1.02,0.23,0.16,0.01,0.08,1.4,0.12,0.0
21.csv,98,0,0.98,1,0.0,0.0,1.13,0.0,2.32,1.26,1.17,2.39,1.86,1.03,0.28,0.13,0.01,0.03,1.43,0.3,0.0
21.csv,99,0,0.98,1,0.11,0.16,0.66,0.08,1.72,0.76,0.69,1.71,1.71,0.79,0.26,0.05,0.0,0.15,1.02,0.2,0.0
21.csv,100,0,0.98,1,0.11,0.16,0.26,0.08,1.48,0.37,0.32,1.45,1.72,0.74,0.3,0.05,0.07,0.15,0.89,0.41,0.36
21.csv,101,0,0.98,1,0.11,0.16,0.01,0.08,1.17,0.22,0.17,1.25,1.71,0.77,0.33,0.01,0.14,0.15,0.7,0.48,0.7
21.csv,102,0,0.98,1,0.0,0.0,0.01,0.0,1.51,0.24,0.17,1.69,1.97,1.04,0.53,0.03,0.14,0.0,0.91,0.55,1.13
21.csv,103,0,0.98,1,0.0,0.0,0.01,0.0,1.56,0.13,0.13,1.56,2.06,1.03,0.34,0.04,0.07,0.1,0.75,0.34,0.96
21.csv,104,0,0.93,1,0.0,0.0,0.01,0.0,1.65,0.18,0.0,1.3,2.13,0.87,0.3,0.05,0.0,0.21,0.41,0.07,0.67
21.csv,105,0,0.98,1,0.0,0.0,0.01,0.0,1.73,0.16,0.0,1.02,2.17,0.99,0.23,0.02,0.0,0.24,0.27,0.0,0.24
21.csv,106,0,0.98,1,0.0,0.0,0.01,0.0,1.82,0.16,0.0,0.87,2.22,1.13,0.38,0.02,0.0,0.17,0.12,0.0,0.06
21.csv,107,0,0.98,1,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.79,2.34,1.36,0.33,0.06,0.0,0.13,0.15,0.0,0.0
21.csv,108,0,0.93,1,0.07,0.0,0.0,0.03,1.64,0.0,0.0,0.87,2.39,1.28,0.2,0.06,0.0,0.17,0.22,0.0,0.0
21.csv,109,0,0.93,1,0.1,0.0,0.0,0.03,1.5,0.0,0.0,0.96,2.42,1.26,0.05,0.06,0.0,0.25,0.18,0.0,0.0
21.csv,110,0,0.98,1,0.1,0.0,0.0,0.27,1.07,0.09,0.05,1.15,1.7,0.83,0.04,0.1,0.0,0.2,0.55,0.0,0.0
21.csv,111,0,0.88,1,0.14,0.1,0.0,0.32,0.7,0.09,0.05,0.93,1.34,0.52,0.03,0.27,0.0,0.38,0.4,0.0,0.0
21.csv,112,0,0.98,1,0.11,0.1,0.0,0.32,0.83,0.24,0.05,0.88,1.32,0.57,0.12,0.27,0.0,0.41,0.42,0.0,0.04
21.csv,113,0,0.98,1,0.11,0.1,0.0,0.08,1.35,0.25,0.0,0.73,1.99,0.99,0.18,0.16,0.0,0.63,0.07,0.0,0.05
21.csv,114,0,0.98,1,0.0,0.0,0.0,0.0,1.83,0.46,0.0,0.91,2.32,1.33,0.18,0.06,0.0,0.54,0.08,0.0,0.19
21.csv,115,0,0.98,1,0.0,0.0,0.0,0.0,1.84,0.51,0.0,0.91,2.33,1.14,0.09,0.06,0.0,0.64,0.06,0.0,0.28
21.csv,116,0,0.98,1,0.0,0.0,0.0,0.0,1.56,0.58,0.0,0.77,2.21,0.83,0.0,0.29,0.09,0.43,0.01,0.0,0.5
21.csv,117,0,0.98,1,0.0,0.0,0.0,0.0,1.27,0.38,0.0,0.6,2.05,0.71,0.0,0.42,0.09,0.25,0.0,0.0,0.76
21.csv,118,0,0.93,1,0.0,0.0,0.01,0.0,1.03,0.17,0.0,0.4,1.9,0.74,0.0,0.6,0.08,0.0,0.0,0.0,1.06
21.csv,119,0,0.93,1,0.0,0.0,0.01,0.0,0.95,0.42,0.0,0.24,1.81,0.74,0.0,0.83,0.0,0.0,0.0,0.0,1.32
21.csv,120,0,0.93,1,0.0,0.0,0.01,0.0,1.02,0.99,0.0,0.56,1.8,0.87,0.0,1.0,0.12,0.0,0.56,0.33,1.29
21.csv,121,0,0.98,1,0.0,0.0,0.0,0.0,0.99,1.44,0.0,0.75,1.77,0.85,0.0,1.0,0.12,0.0,0.97,0.73,1.25
21.csv,122,0,0.98,1,0.1,0.0,0.0,0.11,0.86,1.02,0.0,0.84,1.66,0.82,0.0,0.7,0.12,0.22,0.97,0.73,0.76
21.csv,123,0,0.98,1,0.1,0.0,0.0,0.11,0.69,0.47,0.0,0.65,1.66,0.58,0.0,0.61,0.25,0.22,0.79,0.56,0.86
21.csv,124,0,0.93,1,0.13,0.02,0.0,0.11,0.49,0.02,0.0,0.59,1.52,0.42,0.0,0.56,0.25,0.43,0.38,0.16,0.47
21.csv,125,0,0.98,1,0.23,0.02,0.0,0.14,0.54,0.02,0.0,0.88,1.64,0.61,0.0,0.43,0.25,0.37,0.38,0.16,0.47
21.csv,126,0,0.98,1,0.4,0.07,0.0,0.18,0.6,0.0,0.0,1.17,1.75,0.74,0.0,0.14,0.01,0.42,0.0,0.0,0.0
21.csv,127,0,0.98,1,0.4,0.06,0.0,0.18,0.8,0.0,0.0,1.46,2.07,0.79,0.0,0.02,0.01,0.28,0.0,0.0,0.0
21.csv,128,0,0.98,1,0.26,0.06,0.0,0.06,0.99,0.0,0.0,1.65,2.25,0.74,0.0,0.0,0.01,0.18,0.0,0.0,0.0
21.csv,129,0,0.98,1,0.1,0.1,0.0,0.03,1.07,0.0,0.0,1.72,2.33,0.62,0.0,0.0,0.0,0.14,0.0,0.0,0.0
21.csv,130,0,0.98,1,0.07,0.1,0.0,0.03,1.21,0.18,0.0,1.88,2.38,0.84,0.0,0.0,0.01,0.07,0.11,0.02,0.14
21.csv,131,0,0.98,1,0.14,0.1,0.0,0.0,1.35,0.18,0.0,2.01,2.49,1.07,0.0,0.0,0.13,0.0,0.22,0.02,0.45
21.csv,132,0,0.98,1,0.14,0.0,0.0,0.0,1.12,0.19,0.0,1.76,1.98,0.88,0.0,0.1,0.13,0.0,0.38,0.07,0.45
21.csv,133,0,0.98,1,0.14,0.0,0.0,0.16,1.03,0.01,0.0,1.55,1.95,0.73,0.0,0.1,0.12,0.14,0.55,0.07,0.46
21.csv,134,0,0.98,1,0.04,0.0,0.0,0.16,1.02,0.01,0.0,1.51,1.99,0.71,0.0,0.1,0.0,0.14,0.69,0.09,0.51
21.csv,135,0,0.98,1,0.04,0.02,0.0,0.16,1.38,0.08,0.0,1.95,2.64,1.16,0.0,0.0,0.0,0.14,0.78,0.12,0.8
21.csv,136,0,0.98,1,0.04,0.02,0.0,0.0,1.55,0.08,0.0,2.17,2.73,1.39,0.0,0.0,0.0,0.0,0.78,0.32,1.04
21.csv,137,0,0.98,1,0.0,0.02,0.0,0.0,1.64,0.11,0.05,2.27,2.66,1.46,0.0,0.0,0.0,0.0,0.81,0.4,0.93
21.csv,138,0,0.98,1,0.0,0.0,0.0,0.01,1.67,0.04,0.05,2.18,2.57,1.42,0.0,0.0,0.0,0.0,0.84,0.32,0.97
21.csv,139,0,0.98,1,0.0,0.0,0.0,0.02,1.66,0.04,0.05,2.15,2.53,1.36,0.06,0.0,0.0,0.0,0.85,0.1,0.91
21.csv,140,0,0.98,1,0.0,0.0,0.0,0.02,1.7,0.06,0.0,2.04,2.56,1.3,0.16,0.0,0.0,0.04,0.91,0.22,0.84
21.csv,141,0,0.98,1,0.0,0.0,0.0,0.01,1.81,0.51,0.0,1.98,2.57,1.35,0.19,0.0,0.0,0.08,1.07,0.32,0.77
21.csv,142,0,0.98,1,0.0,0.0,0.03,0.0,1.88,0.86,0.0,1.91,2.58,1.33,0.13,0.0,0.0,0.14,1.12,0.55,0.54
21.csv,143,0,0.98,1,0.0,0.0,0.03,0.0,1.27,0.82,0.0,1.25,1.7,0.88,0.03,0.0,0.0,0.11,0.78,0.33,0.37
21.csv,145,0,0.98,1,0.0,0.0,0.0,0.0,1.13,0.38,0.0,1.05,1.68,0.88,0.0,0.0,0.0,0.09,0.79,0.49,0.36
21.csv,146,0,0.98,1,0.0,0.0,0.0,0.0,1.74,0.55,0.0,1.56,2.57,1.27,0.0,0.0,0.0,0.16,1.02,0.56,0.36
21.csv,147,0,0.98,1,0.0,0.0,0.0,0.0,1.8,0.5,0.0,1.48,2.67,1.24,0.0,0.0,0.0,0.28,0.61,0.33,0.2
21.csv,148,0,0.98,1,0.0,0.0,0.0,0.0,1.81,0.32,0.0,1.39,2.69,1.28,0.0,0.0,0.0,0.44,0.3,0.07,0.0
21.csv,149,0,0.98,1,0.0,0.0,0.0,0.0,1.8,0.21,0.0,1.32,2.66,1.4,0.0,0.0,0.0,0.56,0.07,0.0,0.05
21.csv,150,0,0.98,1,0.0,0.0,0.0,0.0,1.79,0.18,0.0,1.28,2.6,1.45,0.0,0.0,0.0,0.61,0.06,0.0,0.13
21.csv,151,0,0.98,1,0.0,0.0,0.0,0.0,1.76,0.16,0.0,1.26,2.57,1.41,0.0,0.0,0.0,0.6,0.07,0.0,0.14
21.csv,152,0,0.98,1,0.0,0.0,0.0,0.0,1.66,0.24,0.0,1.24,2.57,1.24,0.0,0.0,0.0,0.45,0.11,0.0,0.09
21.csv,153,0,0.98,1,0.0,0.0,0.0,0.0,1.65,0.17,0.0,1.38,2.59,1.33,0.0,0.0,0.0,0.33,0.15,0.0,0.01
21.csv,154,0,0.98,1,0.76,0.27,0.0,0.0,1.08,0.13,0.0,0.97,1.76,0.88,0.0,0.16,0.0,0.14,0.09,0.05,0.0
21.csv,155,0,0.98,1,0.76,0.27,0.0,0.0,0.97,0.0,0.02,0.99,1.52,0.78,0.0,0.16,0.0,0.14,0.2,0.28,0.0
21.csv,156,0,0.98,1,0.76,0.27,0.0,0.0,0.81,0.04,0.04,0.89,1.3,0.5,0.0,0.16,0.0,0.08,0.32,0.48,0.0
21.csv,157,0,0.98,1,0.0,0.0,0.0,0.0,1.01,0.04,0.04,1.17,1.71,0.69,0.09,0.14,0.06,0.2,0.32,0.56,0.0
21.csv,158,0,0.98,1,0.0,0.0,0.0,0.0,0.72,0.04,0.04,0.91,1.43,0.6,0.09,0.48,0.07,0.36,0.16,0.5,0.0
21.csv,159,0,0.98,1,0.0,0.0,0.0,0.0,0.3,0.0,0.02,0.6,0.97,0.47,0.1,0.72,0.08,0.34,0.0,0.52,0.0
21.csv,160,0,0.98,1,0.0,0.0,0.0,0.09,0.13,0.0,0.02,0.62,0.7,0.34,0.01,0.74,0.14,0.22,0.0,0.59,0.02
21.csv,161,0,0.98,1,0.0,0.0,0.0,0.15,0.06,0.0,0.0,0.78,0.51,0.27,0.01,0.61,0.22,0.02,0.0,0.57,0.02
21.csv,162,0,0.98,1,0.05,0.0,0.0,0.15,0.08,0.0,0.0,1.15,0.44,0.37,0.12,0.68,0.42,0.0,0.0,0.41,0.02
21.csv,163,0,0.98,1,0.23,0.0,0.0,0.06,0.06,0.0,0.0,0.97,0.37,0.51,0.12,0.86,0.36,0.0,0.0,0.83,0.0
21.csv,164,0,0.98,1,0.41,0.0,0.0,0.15,0.02,0.0,0.0,0.64,0.22,0.65,0.24,1.02,0.28,0.08,0.0,1.61,0.0
21.csv,165,0,0.98,1,1.06,0.4,0.0,0.15,0.0,0.0,0.0,0.11,0.13,0.41,0.13,0.86,0.1,0.08,0.0,1.66,0.0
21.csv,166,0,0.98,1,1.03,0.4,0.0,0.15,0.0,0.21,0.0,0.0,0.06,0.32,0.13,0.87,0.04,0.17,0.0,2.04,0.0
21.csv,167,0,0.98,1,1.06,0.4,0.0,0.0,0.0,0.21,0.0,0.0,0.06,0.24,0.02,0.81,0.02,0.16,0.0,2.1,0.0
21.csv,168,0,0.98,1,0.45,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.02,0.41,0.02,0.92,0.0,0.29,0.0,3.07,0.0
21.csv,169,0,0.98,1,0.33,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.11,0.35,0.02,0.92,0.0,0.28,0.0,2.95,0.05
21.csv,170,0,0.98,1,0.36,0.0,0.13,0.0,0.0,0.0,0.0,0.39,0.27,0.22,0.0,0.86,0.0,0.22,0.18,2.87,0.39
21.csv,171,0,0.98,1,0.42,0.0,0.13,0.0,0.0,0.0,0.0,0.73,0.53,0.06,0.0,0.81,0.0,0.09,0.52,2.52,0.47
21.csv,172,0,0.98,1,0.58,0.0,0.08,0.0,0.0,0.0,0.0,1.06,0.68,0.0,0.0,0.72,0.0,0.0,0.85,2.41,0.64
21.csv,173,0,0.98,1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.82,0.15,0.18,0.82,0.0,0.0,0.74,2.18,0.47
21.csv,174,0,0.98,1,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.77,0.15,0.23,0.87,0.0,0.0,0.5,1.85,0.54
21.csv,175,0,0.98,1,0.14,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.72,0.15,0.32,0.98,0.0,0.0,0.18,1.57,0.32
21.csv,176,0,0.98,1,0.65,0.42,0.0,0.0,0.0,0.0,0.05,0.58,0.5,0.0,0.14,0.85,0.0,0.0,0.1,0.96,0.15
21.csv,177,0,0.98,1,0.65,0.42,0.0,0.0,0.01,0.0,0.09,0.51,0.47,0.0,0.09,0.87,0.0,0.0,0.22,0.88,0.1
21.csv,178,0,0.98,1,0.65,0.42,0.0,0.0,0.0,0.0,0.04,0.57,0.43,0.0,0.0,0.81,0.0,0.0,0.37,0.75,0.18
21.csv,179,0,0.98,1,0.0,0.0,0.01,0.0,0.09,0.0,0.05,0.9,0.59,0.0,0.05,0.79,0.11,0.01,0.44,0.81,0.26
21.csv,180,0,0.98,1,0.0,0.0,0.06,0.0,0.24,0.0,0.01,1.03,0.63,0.0,0.05,0.8,0.11,0.01,0.41,0.73,0.21
21.csv,181,0,0.98,1,0.04,0.0,0.06,0.0,0.39,0.0,0.01,0.99,0.67,0.08,0.15,0.64,0.23,0.01,0.54,0.59,0.16
21.csv,182,0,0.98,1,0.07,0.0,0.07,0.0,0.47,0.0,0.0,0.88,0.63,0.23,0.1,0.7,0.14,0.0,0.61,0.72,0.13
21.csv,183,0,0.98,1,0.1,0.0,0.04,0.0,0.51,0.0,0.0,0.72,0.63,0.36,0.09,0.65,0.17,0.0,0.59,0.78,0.13
21.csv,184,0,0.98,1,0.12,0.0,0.04,0.0,0.43,0.0,0.05,0.78,0.61,0.47,0.0,0.68,0.05,0.0,0.41,0.68,0.15
21.csv,185,0,0.98,1,0.09,0.0,0.06,0.0,0.36,0.0,0.15,0.86,0.66,0.51,0.0,0.72,0.03,0.01,0.27,0.7,0.2
21.csv,186,0,0.98,1,0.13,0.0,0.11,0.0,0.26,0.09,0.24,0.91,0.74,0.55,0.02,0.72,0.0,0.03,0.22,0.49,0.3
21.csv,187,0,0.98,1,0.07,0.03,0.61,0.12,0.18,0.09,0.18,0.59,0.69,0.36,0.05,0.62,0.0,0.4,0.11,0.61,0.43
21.csv,188,0,0.77,1,0.1,0.03,0.68,0.12,0.13,0.12,0.19,0.66,0.77,0.34,0.05,0.58,0.0,0.4,0.18,0.41,0.53
21.csv,189,0,0.98,1,0.09,0.03,0.68,0.12,0.1,0.03,0.16,0.73,0.78,0.37,0.03,0.61,0.0,0.37,0.1,0.54,0.46
21.csv,190,0,0.98,1,0.15,0.0,0.22,0.0,0.23,0.15,0.21,1.11,0.85,0.5,0.0,0.99,0.0,0.0,0.22,0.58,0.34
21.csv,191,0,0.98,1,0.11,0.0,0.15,0.0,0.32,0.12,0.17,1.13,0.72,0.34,0.0,1.05,0.0,0.0,0.21,0.78,0.16
21.csv,192,0,0.98,1,0.07,0.0,0.08,0.0,0.43,0.12,0.1,1.13,0.73,0.31,0.23,0.99,0.0,0.0,0.4,0.82,0.07
21.csv,193,0,0.98,1,0.01,0.01,0.05,0.0,0.44,0.0,0.06,1.08,0.82,0.4,0.39,0.85,0.0,0.0,0.45,0.82,0.0
21.csv,194,0,0.98,1,0.02,0.04,0.06,0.0,0.46,0.0,0.0,1.02,0.91,0.6,0.53,0.86,0.0,0.0,0.57,0.77,0.0
21.csv,195,0,0.98,1,0.07,0.04,0.13,0.0,0.37,0.0,0.0,1.05,0.89,0.6,0.51,0.96,0.0,0.0,0.45,0.87,0.0
21.csv,196,0,0.98,1,0.11,0.07,0.21,0.0,0.34,0.0,0.0,1.04,0.86,0.52,0.58,0.94,0.0,0.0,0.39,0.94,0.0
21.csv,197,0,0.98,1,0.18,0.04,0.21,0.0,0.33,0.0,0.0,1.02,0.9,0.45,0.47,0.9,0.0,0.0,0.48,0.97,0.0
21.csv,198,0,0.98,1,0.52,0.64,0.15,0.07,0.27,0.0,0.0,0.67,1.0,0.27,0.26,0.61,0.0,0.14,0.44,0.71,0.0
21.csv,199,0,0.98,1,0.48,0.59,0.05,0.07,0.29,0.0,0.0,0.75,0.98,0.12,0.17,0.65,0.0,0.14,0.6,0.66,0.0
21.csv,200,0,0.98,1,0.38,0.59,0.08,0.07,0.29,0.0,0.0,0.87,0.92,0.0,0.21,0.77,0.0,0.14,0.57,0.7,0.0
21.csv,201,0,0.98,1,0.0,0.0,0.12,0.0,0.41,0.0,0.0,1.23,0.74,0.05,0.39,1.08,0.0,0.0,0.78,0.95,0.0
21.csv,202,0,0.98,1,0.0,0.0,0.16,0.0,0.45,0.0,0.0,1.28,0.76,0.16,0.42,1.15,0.0,0.0,0.71,1.12,0.0
21.csv,203,0,0.98,1,0.0,0.0,0.09,0.0,0.44,0.0,0.0,1.34,0.77,0.19,0.39,1.1,0.0,0.0,0.7,1.23,0.0
21.csv,204,0,0.98,1,0.25,0.0,0.06,0.0,0.38,0.05,0.0,1.47,0.82,0.14,0.33,0.92,0.0,0.0,0.84,1.31,0.13
21.csv,205,0,0.98,1,0.5,0.0,0.0,0.0,0.3,0.11,0.0,1.54,0.82,0.1,0.3,0.69,0.0,0.0,1.03,1.29,0.25
21.csv,206,0,0.98,1,0.69,0.0,0.0,0.23,0.17,0.12,0.04,1.4,0.88,0.14,0.35,0.61,0.0,0.0,1.18,1.42,0.38
21.csv,207,0,0.98,1,0.48,0.0,0.0,0.23,0.11,0.07,0.12,1.24,0.82,0.23,0.35,0.82,0.0,0.0,1.07,1.55,0.35
21.csv,208,0,0.98,1,0.38,0.0,0.0,0.23,0.02,0.08,0.12,0.95,0.72,0.24,0.35,1.0,0.0,0.0,0.8,1.72,0.22
21.csv,209,0,0.98,1,0.43,0.0,0.0,0.0,0.0,0.2,0.0,0.74,0.56,0.27,0.4,1.07,0.0,0.0,0.38,1.85,0.0
22.csv,0,0,0.98,1,0.26,0.06,0.47,0.0,0.29,0.4,0.0,0.4,0.37,0.71,0.09,1.29,0.43,0.0,0.0,0.62,0.0
22.csv,1,0,0.98,1,0.36,0.02,0.25,0.04,0.1,0.19,0.0,0.48,0.16,0.45,0.15,0.95,0.3,0.0,0.55,0.54,0.07
22.csv,2,0,0.98,1,0.27,0.0,0.24,0.04,0.08,0.15,0.0,0.58,0.06,0.21,0.18,0.75,0.16,0.0,0.81,0.33,0.4
22.csv,3,0,0.98,1,0.32,0.07,0.31,0.0,0.08,0.15,0.0,0.53,0.12,0.12,0.24,0.67,0.43,0.0,1.0,0.28,0.94
22.csv,4,0,0.98,1,0.38,0.13,0.42,0.0,0.08,0.09,0.0,0.49,0.22,0.0,0.13,0.56,0.84,0.0,0.96,0.32,1.38
22.csv,5,0,0.98,1,0.48,0.13,0.45,0.0,0.03,0.0,0.03,0.55,0.29,0.15,0.07,0.44,0.91,0.0,1.05,0.39,1.43
22.csv,6,0,0.98,1,0.27,0.06,0.56,0.0,0.12,0.23,0.03,0.79,0.37,0.34,0.01,0.58,0.66,0.0,0.88,0.24,1.01
22.csv,7,0,0.98,1,0.15,0.04,0.59,0.0,0.3,0.48,0.03,0.91,0.4,0.45,0.0,0.48,0.41,0.0,0.87,0.25,0.56
22.csv,8,0,0.98,1,0.06,0.04,0.56,0.0,0.43,0.73,0.06,0.9,0.39,0.36,0.03,0.36,0.38,0.0,0.73,0.35,0.18
22.csv,9,0,0.98,1,0.06,0.08,0.43,0.0,0.44,0.79,0.08,0.86,0.28,0.24,0.08,0.09,0.2,0.0,0.79,0.49,0.06
22.csv,10,0,0.98,1,0.11,0.16,0.52,0.0,0.38,0.82,0.08,0.72,0.21,0.31,0.14,0.4,0.19,0.0,0.46,0.46,0.0
22.csv,11,0,0.98,1,0.26,0.16,0.6,0.0,0.33,0.93,0.02,0.58,0.16,0.25,0.12,0.4,0.15,0.0,0.8,0.42,0.16
22.csv,12,0,0.98,1,0.32,0.12,0.61,0.0,0.21,0.79,0.0,0.29,0.1,0.22,0.07,0.43,0.15,0.0,0.78,0.34,0.37
22.csv,13,0,0.98,1,0.29,0.0,0.57,0.0,0.12,0.6,0.0,0.17,0.02,0.17,0.16,0.12,0.03,0.0,0.99,0.3,0.37
22.csv,14,0,0.98,1,0.16,0.0,0.47,0.0,0.07,0.37,0.05,0.15,0.0,0.17,0.28,0.26,0.03,0.0,0.48,0.39,0.21
